iteration,mu_friction_coeff,chain_tension_N,power_W,chain_speed_ms,efficiency_11sp_pct,efficiency_12sp_pct,delta_efficiency_pct,loss_11sp_pct,loss_12sp_pct
307,0.003749,925.12,248.88,0.269,95.8762,96.1199,0.2437,4.1238,3.8801
308,0.003974,893.6,285.51,0.3195,95.629,95.8872,0.2583,4.371,4.1128
309,0.003705,785.04,216.12,0.2753,95.9246,96.1655,0.2408,4.0754,3.8345
310,0.003611,929.0,163.52,0.176,96.0275,96.2622,0.2347,3.9725,3.7378
311,0.003213,934.14,176.35,0.1888,96.4655,96.6744,0.2089,3.5345,3.3256
312,0.002985,863.4,295.72,0.3425,96.7165,96.9105,0.194,3.2835,3.0895
313,0.003543,990.59,274.57,0.2772,96.1025,96.3328,0.2303,3.8975,3.6672
314,0.00316,960.39,222.28,0.2314,96.5243,96.7297,0.2054,3.4757,3.2703
315,0.003929,933.83,200.81,0.215,95.678,95.9334,0.2554,4.322,4.0666
316,0.002961,1007.38,171.11,0.1699,96.7426,96.9351,0.1925,3.2574,3.0649
317,0.004153,972.45,258.63,0.266,95.4316,95.7015,0.27,4.5684,4.2985
318,0.004172,1008.87,270.69,0.2683,95.4109,95.6821,0.2712,4.5891,4.3179
319,0.003312,948.83,152.09,0.1603,96.3567,96.572,0.2153,3.6433,3.428
320,0.003551,834.63,250.92,0.3006,96.0937,96.3245,0.2308,3.9063,3.6755
321,0.003741,878.75,273.36,0.3111,95.8846,96.1278,0.2432,4.1154,3.8722
322,0.004116,716.84,185.07,0.2582,95.472,95.7395,0.2676,4.528,4.2605
323,0.002835,980.64,234.21,0.2388,96.8815,97.0657,0.1843,3.1185,2.9343
324,0.004081,755.26,159.48,0.2112,95.5105,95.7758,0.2653,4.4895,4.2242
325,0.003953,989.19,195.33,0.1975,95.6513,95.9082,0.257,4.3487,4.0918
326,0.003372,727.52,291.94,0.4013,96.2912,96.5104,0.2192,3.7088,3.4896
327,0.003226,847.49,164.58,0.1942,96.4513,96.661,0.2097,3.5487,3.339
328,0.004042,726.13,218.05,0.3003,95.5536,95.8164,0.2627,4.4464,4.1836
329,0.003739,932.67,291.9,0.313,95.8875,96.1305,0.243,4.1125,3.8695
330,0.003387,932.37,173.18,0.1857,96.2745,96.4947,0.2201,3.7255,3.5053
331,0.003381,713.67,223.4,0.313,96.2811,96.5008,0.2198,3.7189,3.4992
332,0.003371,1003.52,154.91,0.1544,96.2915,96.5106,0.2191,3.7085,3.4894
333,0.003319,830.75,292.58,0.3522,96.3494,96.5651,0.2157,3.6506,3.4349
334,0.003998,713.78,252.85,0.3542,95.6026,95.8625,0.2598,4.3974,4.1375
335,0.003562,1012.47,203.8,0.2013,96.0815,96.3131,0.2315,3.9185,3.6869
336,0.003357,744.53,168.32,0.2261,96.3069,96.5251,0.2182,3.6931,3.4749
337,0.003987,834.6,249.42,0.2988,95.614,95.8732,0.2592,4.386,4.1268
338,0.003698,883.03,153.2,0.1735,95.9318,96.1722,0.2404,4.0682,3.8278
339,0.003902,762.81,168.89,0.2214,95.7083,95.9619,0.2536,4.2917,4.0381
340,0.00359,703.33,264.77,0.3765,96.0505,96.2839,0.2334,3.9495,3.7161
341,0.00309,753.42,280.45,0.3722,96.601,96.8018,0.2009,3.399,3.1982
342,0.00326,730.17,285.08,0.3904,96.414,96.6259,0.2119,3.586,3.3741
343,0.002804,971.86,171.7,0.1767,96.9156,97.0979,0.1823,3.0844,2.9021
344,0.002982,765.22,176.17,0.2302,96.7198,96.9136,0.1938,3.2802,3.0864
345,0.003725,688.77,152.23,0.221,95.902,96.1441,0.2422,4.098,3.8559
346,0.003906,760.9,198.57,0.261,95.7034,95.9573,0.2539,4.2966,4.0427
347,0.003044,697.82,261.26,0.3744,96.6517,96.8495,0.1979,3.3483,3.1505
348,0.003537,933.53,221.44,0.2372,96.1098,96.3397,0.2299,3.8902,3.6603
349,0.003889,854.5,166.36,0.1947,95.7219,95.9747,0.2528,4.2781,4.0253
350,0.003505,1001.44,156.5,0.1563,96.1441,96.3719,0.2278,3.8559,3.6281
351,0.003897,974.77,228.22,0.2341,95.7138,95.9671,0.2533,4.2862,4.0329
352,0.003441,1007.77,159.12,0.1579,96.2146,96.4383,0.2237,3.7854,3.5617
353,0.003471,816.55,252.91,0.3097,96.1824,96.408,0.2256,3.8176,3.592
354,0.003486,989.3,161.02,0.1628,96.165,96.3916,0.2266,3.835,3.6084
355,0.002913,886.82,159.85,0.1803,96.7956,96.9849,0.1894,3.2044,3.0151
356,0.003185,895.25,232.25,0.2594,96.4965,96.7035,0.207,3.5035,3.2965
357,0.003255,1018.17,229.58,0.2255,96.4192,96.6308,0.2116,3.5808,3.3692
358,0.003435,885.85,164.88,0.1861,96.2213,96.4446,0.2233,3.7787,3.5554
359,0.003782,969.95,247.64,0.2553,95.8393,96.0851,0.2459,4.1607,3.9149
360,0.003877,925.09,182.25,0.197,95.7358,95.9878,0.252,4.2642,4.0122
361,0.003432,757.69,200.84,0.2651,96.2246,96.4477,0.2231,3.7754,3.5523
362,0.003435,821.44,164.26,0.2,96.2216,96.4449,0.2233,3.7784,3.5551
363,0.003397,906.14,206.15,0.2275,96.2628,96.4836,0.2208,3.7372,3.5164
364,0.003014,993.81,160.07,0.1611,96.6849,96.8808,0.1959,3.3151,3.1192
365,0.003964,711.7,164.48,0.2311,95.6391,95.8968,0.2577,4.3609,4.1032
366,0.003834,956.0,233.46,0.2442,95.7823,96.0315,0.2492,4.2177,3.9685
367,0.003621,870.94,199.45,0.229,96.0168,96.2522,0.2354,3.9832,3.7478
368,0.002971,800.22,249.8,0.3122,96.7318,96.9249,0.1931,3.2682,3.0751
369,0.00385,975.15,258.16,0.2647,95.7646,96.0148,0.2503,4.2354,3.9852
370,0.004156,884.14,202.75,0.2293,95.4287,95.6988,0.2701,4.5713,4.3012
371,0.003609,752.33,248.51,0.3303,96.03,96.2646,0.2346,3.97,3.7354
372,0.003114,716.79,276.81,0.3862,96.5747,96.7771,0.2024,3.4253,3.2229
373,0.003315,939.29,236.12,0.2514,96.354,96.5694,0.2154,3.646,3.4306
374,0.00393,967.35,296.18,0.3062,95.6769,95.9323,0.2555,4.3231,4.0677
375,0.003946,888.61,246.4,0.2773,95.6596,95.9161,0.2565,4.3404,4.0839
376,0.002837,995.89,274.42,0.2756,96.8796,97.064,0.1844,3.1204,2.936
377,0.003174,741.34,255.4,0.3445,96.5081,96.7145,0.2063,3.4919,3.2855
378,0.003233,795.54,150.92,0.1897,96.4442,96.6543,0.2101,3.5558,3.3457
379,0.004018,872.55,210.12,0.2408,95.5804,95.8416,0.2612,4.4196,4.1584
380,0.002999,895.28,154.6,0.1727,96.7015,96.8964,0.1949,3.2985,3.1036
381,0.003845,753.15,212.97,0.2828,95.771,96.0209,0.2499,4.229,3.9791
382,0.003277,805.82,258.24,0.3205,96.395,96.608,0.213,3.605,3.392
383,0.003888,872.98,162.74,0.1864,95.7237,95.9764,0.2527,4.2763,4.0236
384,0.002874,733.52,242.68,0.3308,96.839,97.0258,0.1868,3.161,2.9742
385,0.003744,772.51,249.29,0.3227,95.8821,96.1254,0.2433,4.1179,3.8746
386,0.00348,830.3,190.98,0.23,96.1721,96.3983,0.2262,3.8279,3.6017
387,0.003857,718.7,214.49,0.2984,95.7574,96.0081,0.2507,4.2426,3.9919
388,0.003197,910.69,222.99,0.2449,96.4838,96.6916,0.2078,3.5162,3.3084
389,0.003734,695.44,209.29,0.3009,95.8926,96.1353,0.2427,4.1074,3.8647
390,0.003639,682.61,195.21,0.286,95.997,96.2336,0.2365,4.003,3.7664
391,0.003096,726.66,188.33,0.2592,96.5947,96.7959,0.2012,3.4053,3.2041
392,0.003259,682.63,262.05,0.3839,96.4147,96.6266,0.2119,3.5853,3.3734
393,0.003046,809.27,255.55,0.3158,96.6494,96.8474,0.198,3.3506,3.1526
394,0.0035,963.34,270.93,0.2812,96.1496,96.3771,0.2275,3.8504,3.6229
395,0.002901,973.0,156.35,0.1607,96.809,96.9976,0.1886,3.191,3.0024
396,0.002826,993.2,279.32,0.2812,96.8911,97.0748,0.1837,3.1089,2.9252
397,0.003606,874.96,256.42,0.2931,96.0333,96.2677,0.2344,3.9667,3.7323
398,0.003385,719.16,153.13,0.2129,96.2768,96.4968,0.22,3.7232,3.5032
399,0.003255,952.45,242.72,0.2548,96.4199,96.6314,0.2116,3.5801,3.3686
400,0.003965,992.72,163.22,0.1644,95.6387,95.8964,0.2577,4.3613,4.1036
401,0.003982,762.73,238.33,0.3125,95.6195,95.8783,0.2588,4.3805,4.1217
402,0.003534,814.56,196.54,0.2413,96.1131,96.3428,0.2297,3.8869,3.6572
403,0.003275,793.24,175.22,0.2209,96.3971,96.61,0.2129,3.6029,3.39
404,0.003515,718.77,226.49,0.3151,96.1339,96.3623,0.2285,3.8661,3.6377
405,0.004068,798.79,259.11,0.3244,95.5249,95.7893,0.2644,4.4751,4.2107
406,0.003947,957.11,185.44,0.1937,95.6588,95.9153,0.2565,4.3412,4.0847
407,0.003005,747.07,240.36,0.3217,96.6945,96.8898,0.1953,3.3055,3.1102
408,0.003864,902.87,176.57,0.1956,95.7493,96.0004,0.2512,4.2507,3.9996
409,0.003882,848.0,263.17,0.3103,95.7298,95.9821,0.2523,4.2702,4.0179
410,0.003864,832.63,288.62,0.3466,95.7498,96.0009,0.2511,4.2502,3.9991
411,0.00359,896.0,243.68,0.272,96.0507,96.2841,0.2334,3.9493,3.7159
412,0.00401,893.25,172.64,0.1933,95.5891,95.8497,0.2606,4.4109,4.1503
413,0.002896,830.35,195.42,0.2354,96.8148,97.0031,0.1882,3.1852,2.9969
414,0.003185,699.1,226.1,0.3234,96.497,96.704,0.207,3.503,3.296
415,0.003235,833.65,158.53,0.1902,96.442,96.6522,0.2102,3.558,3.3478
416,0.003964,706.09,279.64,0.396,95.6392,95.8969,0.2577,4.3608,4.1031
417,0.003997,889.1,226.06,0.2543,95.6028,95.8627,0.2598,4.3972,4.1373
418,0.003448,868.47,268.77,0.3095,96.2074,96.4315,0.2241,3.7926,3.5685
419,0.004054,832.91,271.47,0.3259,95.5403,95.8039,0.2635,4.4597,4.1961
420,0.003713,789.32,221.34,0.2804,95.9162,96.1575,0.2413,4.0838,3.8425
421,0.003011,701.04,165.53,0.2361,96.6877,96.8834,0.1957,3.3123,3.1166
422,0.004059,796.77,257.15,0.3227,95.5353,95.7992,0.2638,4.4647,4.2008
423,0.003506,738.67,187.16,0.2534,96.143,96.3709,0.2279,3.857,3.6291
424,0.003413,829.4,228.41,0.2754,96.2459,96.4677,0.2218,3.7541,3.5323
425,0.003022,806.77,192.43,0.2385,96.6755,96.872,0.1964,3.3245,3.128
426,0.003372,795.04,239.68,0.3015,96.2905,96.5097,0.2192,3.7095,3.4903
427,0.003905,900.08,159.89,0.1776,95.7046,95.9584,0.2538,4.2954,4.0416
428,0.002932,910.65,192.62,0.2115,96.7745,96.9651,0.1906,3.2255,3.0349
429,0.003813,903.23,285.95,0.3166,95.8055,96.0533,0.2479,4.1945,3.9467
430,0.004023,793.34,237.41,0.2993,95.5751,95.8366,0.2615,4.4249,4.1634
431,0.002998,798.94,295.15,0.3694,96.7022,96.8971,0.1949,3.2978,3.1029
432,0.003778,813.27,239.26,0.2942,95.8443,96.0899,0.2456,4.1557,3.9101
433,0.004113,785.26,206.5,0.263,95.4755,95.7428,0.2674,4.5245,4.2572
434,0.003908,956.48,250.52,0.2619,95.7008,95.9549,0.254,4.2992,4.0451
435,0.003961,931.18,252.81,0.2715,95.6434,95.9008,0.2574,4.3566,4.0992
436,0.003537,899.65,213.51,0.2373,96.1094,96.3393,0.2299,3.8906,3.6607
437,0.003307,803.28,177.04,0.2204,96.3628,96.5777,0.2149,3.6372,3.4223
438,0.0031,1002.21,222.94,0.2224,96.5901,96.7916,0.2015,3.4099,3.2084
439,0.003117,726.77,161.57,0.2223,96.5711,96.7737,0.2026,3.4289,3.2263
440,0.003982,714.39,265.63,0.3718,95.6196,95.8784,0.2588,4.3804,4.1216
441,0.003969,980.45,155.66,0.1588,95.6339,95.8919,0.258,4.3661,4.1081
442,0.003271,940.54,169.66,0.1804,96.4014,96.614,0.2126,3.5986,3.386
443,0.003327,735.16,274.7,0.3737,96.3399,96.5561,0.2163,3.6601,3.4439
444,0.00388,955.07,174.83,0.1831,95.7325,95.9847,0.2522,4.2675,4.0153
445,0.003413,819.69,251.45,0.3068,96.246,96.4678,0.2218,3.754,3.5322
446,0.003133,831.03,192.74,0.2319,96.5542,96.7578,0.2036,3.4458,3.2422
447,0.003848,832.64,230.1,0.2764,95.7673,96.0174,0.2501,4.2327,3.9826
448,0.003233,954.93,220.35,0.2308,96.4434,96.6536,0.2102,3.5566,3.3464
449,0.003969,805.07,292.07,0.3628,95.6339,95.8919,0.258,4.3661,4.1081
450,0.004178,836.97,192.27,0.2297,95.404,95.6755,0.2716,4.596,4.3245
451,0.003335,859.34,294.94,0.3432,96.3319,96.5487,0.2168,3.6681,3.4513
452,0.003944,952.43,170.76,0.1793,95.662,95.9183,0.2563,4.338,4.0817
453,0.00315,898.0,281.12,0.313,96.535,96.7397,0.2048,3.465,3.2603
454,0.003576,714.88,276.88,0.3873,96.066,96.2985,0.2325,3.934,3.7015
455,0.003992,776.92,264.47,0.3404,95.6092,95.8687,0.2595,4.3908,4.1313
456,0.003182,987.8,172.1,0.1742,96.4999,96.7067,0.2068,3.5001,3.2933
457,0.003412,1001.78,183.31,0.183,96.2463,96.4681,0.2218,3.7537,3.5319
458,0.003432,798.86,154.0,0.1928,96.2253,96.4483,0.2231,3.7747,3.5517
459,0.002875,850.68,185.37,0.2179,96.838,97.0248,0.1868,3.162,2.9752
460,0.004192,807.47,154.23,0.191,95.3884,95.6609,0.2725,4.6116,4.3391
461,0.004103,965.32,247.49,0.2564,95.4865,95.7532,0.2667,4.5135,4.2468
462,0.003908,726.78,193.03,0.2656,95.7013,95.9553,0.254,4.2987,4.0447
463,0.003962,916.66,170.82,0.1863,95.6422,95.8997,0.2575,4.3578,4.1003
464,0.003788,832.52,150.79,0.1811,95.8335,96.0797,0.2462,4.1665,3.9203
465,0.002911,767.01,275.24,0.3589,96.798,96.9872,0.1892,3.202,3.0128
466,0.003568,927.26,229.17,0.2471,96.0748,96.3068,0.2319,3.9252,3.6932
467,0.002956,777.95,195.17,0.2509,96.7488,96.9409,0.1921,3.2512,3.0591
468,0.002867,822.74,269.08,0.3271,96.8465,97.0328,0.1863,3.1535,2.9672
469,0.00344,717.69,285.77,0.3982,96.216,96.4396,0.2236,3.784,3.5604
470,0.003635,685.59,227.31,0.3315,96.001,96.2373,0.2363,3.999,3.7627
471,0.003139,728.82,214.39,0.2942,96.5474,96.7514,0.204,3.4526,3.2486
472,0.003661,761.79,212.49,0.2789,95.9732,96.2111,0.2379,4.0268,3.7889
473,0.00373,709.11,296.2,0.4177,95.8969,96.1393,0.2425,4.1031,3.8607
474,0.002895,858.86,226.1,0.2633,96.8158,97.0039,0.1882,3.1842,2.9961
475,0.004184,868.41,208.57,0.2402,95.398,95.6699,0.2719,4.602,4.3301
476,0.003458,896.13,297.16,0.3316,96.196,96.4208,0.2248,3.804,3.5792
477,0.003155,685.52,268.28,0.3913,96.5294,96.7345,0.2051,3.4706,3.2655
478,0.003283,929.2,244.24,0.2628,96.389,96.6024,0.2134,3.611,3.3976
479,0.00388,929.96,199.88,0.2149,95.7319,95.9841,0.2522,4.2681,4.0159
480,0.002862,865.64,272.03,0.3142,96.8517,97.0378,0.186,3.1483,2.9622
481,0.003045,944.91,219.69,0.2325,96.6504,96.8483,0.1979,3.3496,3.1517
482,0.003774,894.79,271.72,0.3037,95.8491,96.0944,0.2453,4.1509,3.9056
483,0.002888,943.9,218.65,0.2316,96.8228,97.0106,0.1877,3.1772,2.9894
484,0.003211,694.89,179.92,0.2589,96.4681,96.6768,0.2087,3.5319,3.3232
485,0.002859,997.35,227.31,0.2279,96.8555,97.0413,0.1858,3.1445,2.9587
486,0.004185,864.63,188.0,0.2174,95.3968,95.6688,0.272,4.6032,4.3312
487,0.003855,744.98,203.55,0.2732,95.7599,96.0105,0.2505,4.2401,3.9895
488,0.003893,974.37,199.79,0.205,95.7175,95.9706,0.2531,4.2825,4.0294
489,0.002974,805.13,283.42,0.352,96.7283,96.9216,0.1933,3.2717,3.0784
490,0.003841,984.18,208.0,0.2113,95.7753,96.0249,0.2496,4.2247,3.9751
491,0.004163,848.71,224.63,0.2647,95.4205,95.6911,0.2706,4.5795,4.3089
492,0.004094,856.55,270.17,0.3154,95.4966,95.7627,0.2661,4.5034,4.2373
493,0.003818,706.84,240.37,0.3401,95.8003,96.0485,0.2482,4.1997,3.9515
494,0.003951,865.46,198.18,0.229,95.6536,95.9104,0.2568,4.3464,4.0896
495,0.002912,904.71,195.97,0.2166,96.7967,96.986,0.1893,3.2033,3.014
496,0.003644,824.88,253.46,0.3073,95.992,96.2288,0.2368,4.008,3.7712
497,0.003292,694.4,280.51,0.404,96.3786,96.5926,0.214,3.6214,3.4074
498,0.003294,1019.37,191.18,0.1876,96.3771,96.5911,0.2141,3.6229,3.4089
499,0.004172,1002.29,161.26,0.1609,95.4108,95.6819,0.2712,4.5892,4.3181
500,0.003693,803.53,270.16,0.3362,95.9382,96.1782,0.24,4.0618,3.8218
501,0.003751,1003.95,171.42,0.1707,95.8737,96.1175,0.2438,4.1263,3.8825
502,0.003651,945.65,155.22,0.1641,95.9843,96.2216,0.2373,4.0157,3.7784
503,0.002894,944.7,204.95,0.2169,96.8165,97.0046,0.1881,3.1835,2.9954
504,0.003336,872.86,240.76,0.2758,96.3304,96.5472,0.2168,3.6696,3.4528
505,0.003751,1002.6,205.8,0.2053,95.8742,96.118,0.2438,4.1258,3.882
506,0.003868,875.13,229.42,0.2622,95.7448,95.9963,0.2514,4.2552,4.0037
507,0.003357,900.85,187.44,0.2081,96.307,96.5252,0.2182,3.693,3.4748
508,0.002959,930.13,224.86,0.2417,96.7453,96.9376,0.1923,3.2547,3.0624
509,0.003342,870.97,189.27,0.2173,96.324,96.5413,0.2172,3.676,3.4587
510,0.003164,831.73,299.45,0.36,96.5192,96.7248,0.2057,3.4808,3.2752
511,0.0032,991.6,223.68,0.2256,96.4802,96.6882,0.208,3.5198,3.3118
512,0.002972,969.96,217.81,0.2246,96.7311,96.9243,0.1932,3.2689,3.0757
513,0.004058,831.34,163.17,0.1963,95.536,95.7998,0.2638,4.464,4.2002
514,0.003755,967.48,197.94,0.2046,95.8698,96.1139,0.2441,4.1302,3.8861
515,0.003286,702.08,231.33,0.3295,96.385,96.5986,0.2136,3.615,3.4014
516,0.004048,969.46,256.77,0.2649,95.5473,95.8105,0.2631,4.4527,4.1895
517,0.004098,896.82,269.05,0.3,95.4919,95.7583,0.2664,4.5081,4.2417
518,0.003512,721.26,180.15,0.2498,96.1365,96.3648,0.2283,3.8635,3.6352
519,0.002994,948.73,153.94,0.1623,96.7061,96.9008,0.1946,3.2939,3.0992
520,0.003576,805.43,270.55,0.3359,96.0668,96.2992,0.2324,3.9332,3.7008
521,0.003572,888.06,162.93,0.1835,96.0705,96.3027,0.2322,3.9295,3.6973
522,0.003233,1019.86,257.83,0.2528,96.4437,96.6538,0.2101,3.5563,3.3462
523,0.003536,941.52,273.5,0.2905,96.1104,96.3403,0.2298,3.8896,3.6597
524,0.002903,1010.61,246.35,0.2438,96.8064,96.9951,0.1887,3.1936,3.0049
525,0.00343,911.24,201.68,0.2213,96.227,96.45,0.2229,3.773,3.55
526,0.004029,945.29,245.97,0.2602,95.5679,95.8298,0.2619,4.4321,4.1702
527,0.003055,1008.53,214.89,0.2131,96.6398,96.8383,0.1986,3.3602,3.1617
528,0.004075,698.84,168.62,0.2413,95.5175,95.7824,0.2649,4.4825,4.2176
529,0.003014,735.98,198.4,0.2696,96.6844,96.8803,0.1959,3.3156,3.1197
530,0.003793,797.65,291.14,0.365,95.8276,96.0742,0.2465,4.1724,3.9258
531,0.004053,967.62,187.59,0.1939,95.5418,95.8053,0.2634,4.4582,4.1947
532,0.003689,867.29,168.78,0.1946,95.942,96.1818,0.2398,4.058,3.8182
533,0.003224,861.38,225.39,0.2617,96.4537,96.6632,0.2096,3.5463,3.3368
534,0.003036,1000.15,173.13,0.1731,96.6603,96.8576,0.1973,3.3397,3.1424
535,0.003722,925.02,240.77,0.2603,95.9056,96.1475,0.2419,4.0944,3.8525
536,0.00398,871.63,273.79,0.3141,95.6225,95.8812,0.2587,4.3775,4.1188
537,0.00284,695.46,246.22,0.354,96.8763,97.0609,0.1846,3.1237,2.9391
538,0.003607,901.38,265.04,0.294,96.0318,96.2663,0.2345,3.9682,3.7337
539,0.003383,897.26,224.71,0.2504,96.2785,96.4984,0.2199,3.7215,3.5016
540,0.003678,778.49,293.5,0.377,95.9542,96.1932,0.2391,4.0458,3.8068
541,0.003476,953.59,252.75,0.265,96.1763,96.4022,0.2259,3.8237,3.5978
542,0.003216,704.81,158.99,0.2256,96.462,96.671,0.2091,3.538,3.329
543,0.003415,844.65,180.6,0.2138,96.243,96.465,0.222,3.757,3.535
544,0.003649,786.28,257.75,0.3278,95.9857,96.2229,0.2372,4.0143,3.7771
545,0.003828,972.66,296.31,0.3046,95.7893,96.0381,0.2488,4.2107,3.9619
546,0.002983,805.98,234.25,0.2906,96.7186,96.9125,0.1939,3.2814,3.0875
547,0.003247,838.6,190.12,0.2267,96.4286,96.6396,0.211,3.5714,3.3604
548,0.003147,712.92,193.53,0.2715,96.5382,96.7428,0.2046,3.4618,3.2572
549,0.003338,889.23,187.24,0.2106,96.3284,96.5454,0.217,3.6716,3.4546
550,0.004011,734.3,199.12,0.2712,95.5874,95.8482,0.2607,4.4126,4.1518
551,0.003609,786.32,264.47,0.3363,96.0304,96.2649,0.2346,3.9696,3.7351
552,0.003498,855.01,224.81,0.2629,96.1527,96.38,0.2273,3.8473,3.62
553,0.003232,687.88,291.78,0.4242,96.4448,96.6549,0.2101,3.5552,3.3451
554,0.003508,1008.67,182.27,0.1807,96.1416,96.3696,0.228,3.8584,3.6304
555,0.003294,697.18,224.23,0.3216,96.3765,96.5907,0.2141,3.6235,3.4093
556,0.004035,902.45,220.59,0.2444,95.5612,95.8235,0.2623,4.4388,4.1765
557,0.003551,968.04,214.64,0.2217,96.0935,96.3243,0.2308,3.9065,3.6757
558,0.004035,927.35,264.58,0.2853,95.561,95.8233,0.2623,4.439,4.1767
559,0.003312,816.2,235.54,0.2886,96.3565,96.5718,0.2153,3.6435,3.4282
560,0.003073,868.1,161.03,0.1855,96.6202,96.8199,0.1997,3.3798,3.1801
561,0.003506,939.9,191.96,0.2042,96.1434,96.3713,0.2279,3.8566,3.6287
562,0.004185,911.34,167.82,0.1841,95.3968,95.6688,0.272,4.6032,4.3312
563,0.004165,813.93,269.23,0.3308,95.4184,95.6891,0.2707,4.5816,4.3109
564,0.003275,999.24,263.24,0.2634,96.3978,96.6107,0.2129,3.6022,3.3893
565,0.003079,853.1,225.01,0.2638,96.6135,96.8136,0.2001,3.3865,3.1864
566,0.002863,726.59,199.96,0.2752,96.8502,97.0364,0.1861,3.1498,2.9636
567,0.003463,835.38,240.94,0.2884,96.1904,96.4155,0.2251,3.8096,3.5845
568,0.003522,791.51,241.96,0.3057,96.1261,96.355,0.2289,3.8739,3.645
569,0.003028,1016.81,260.9,0.2566,96.6697,96.8665,0.1968,3.3303,3.1335
570,0.003219,794.37,274.24,0.3452,96.4592,96.6684,0.2092,3.5408,3.3316
571,0.003545,920.97,194.97,0.2117,96.1002,96.3306,0.2304,3.8998,3.6694
572,0.003942,805.24,251.07,0.3118,95.6637,95.92,0.2562,4.3363,4.08
573,0.004172,878.46,269.51,0.3068,95.411,95.6821,0.2712,4.589,4.3179
574,0.003815,913.93,154.0,0.1685,95.803,96.051,0.248,4.197,3.949
575,0.003464,1008.8,267.44,0.2651,96.1891,96.4143,0.2252,3.8109,3.5857
576,0.003887,876.4,258.21,0.2946,95.7247,95.9773,0.2526,4.2753,4.0227
577,0.003617,737.97,244.35,0.3311,96.0214,96.2565,0.2351,3.9786,3.7435
578,0.003668,966.0,172.17,0.1782,95.9656,96.204,0.2384,4.0344,3.796
579,0.003753,690.73,292.23,0.4231,95.8717,96.1156,0.2439,4.1283,3.8844
580,0.002954,686.44,197.05,0.2871,96.7508,96.9428,0.192,3.2492,3.0572
581,0.003012,914.77,211.56,0.2313,96.6868,96.8826,0.1958,3.3132,3.1174
582,0.003885,992.98,280.92,0.2829,95.7265,95.9791,0.2525,4.2735,4.0209
583,0.00383,701.18,170.71,0.2435,95.7868,96.0358,0.249,4.2132,3.9642
584,0.00309,790.52,249.33,0.3154,96.6007,96.8016,0.2009,3.3993,3.1984
585,0.003536,786.68,175.98,0.2237,96.1108,96.3406,0.2298,3.8892,3.6594
586,0.004077,796.39,203.14,0.2551,95.5153,95.7803,0.265,4.4847,4.2197
587,0.003881,925.11,246.5,0.2664,95.7311,95.9834,0.2523,4.2689,4.0166
588,0.003771,887.43,178.84,0.2015,95.8523,96.0974,0.2451,4.1477,3.9026
589,0.003145,869.75,183.73,0.2112,96.5404,96.7448,0.2044,3.4596,3.2552
590,0.004162,781.19,193.35,0.2475,95.4217,95.6923,0.2705,4.5783,4.3077
591,0.00309,919.7,197.56,0.2148,96.6008,96.8017,0.2009,3.3992,3.1983
592,0.003288,997.46,269.31,0.27,96.3828,96.5966,0.2137,3.6172,3.4034
593,0.003183,721.44,251.49,0.3486,96.4989,96.7058,0.2069,3.5011,3.2942
594,0.003332,1013.25,272.76,0.2692,96.3353,96.5518,0.2166,3.6647,3.4482
595,0.004136,953.57,193.57,0.203,95.4499,95.7188,0.2689,4.5501,4.2812
596,0.003203,922.81,201.95,0.2188,96.477,96.6852,0.2082,3.523,3.3148
597,0.003419,767.19,221.86,0.2892,96.2387,96.461,0.2223,3.7613,3.539
598,0.003083,863.12,289.95,0.3359,96.6088,96.8092,0.2004,3.3912,3.1908
599,0.003775,726.67,242.35,0.3335,95.8479,96.0932,0.2454,4.1521,3.9068
600,0.003622,762.44,250.48,0.3285,96.0163,96.2517,0.2354,3.9837,3.7483
601,0.003543,896.9,157.87,0.176,96.1022,96.3325,0.2303,3.8978,3.6675
602,0.003379,923.9,165.08,0.1787,96.2835,96.5031,0.2196,3.7165,3.4969
603,0.003879,681.76,232.55,0.3411,95.733,95.9852,0.2521,4.267,4.0148
604,0.004101,818.35,290.25,0.3547,95.4892,95.7557,0.2665,4.5108,4.2443
605,0.00403,842.33,179.92,0.2136,95.5673,95.8292,0.2619,4.4327,4.1708
606,0.004149,789.2,246.88,0.3128,95.4356,95.7053,0.2697,4.5644,4.2947
607,0.004071,710.42,236.12,0.3324,95.5218,95.7864,0.2646,4.4782,4.2136
608,0.003549,925.86,290.5,0.3138,96.0959,96.3266,0.2307,3.9041,3.6734
609,0.004079,739.52,282.34,0.3818,95.5136,95.7787,0.2651,4.4864,4.2213
610,0.003046,992.68,299.58,0.3018,96.6493,96.8473,0.198,3.3507,3.1527
611,0.003356,848.43,290.49,0.3424,96.3086,96.5268,0.2181,3.6914,3.4732
612,0.004147,994.85,281.51,0.283,95.4383,95.7079,0.2696,4.5617,4.2921
613,0.002813,873.11,166.1,0.1902,96.9057,97.0886,0.1828,3.0943,2.9114
614,0.004176,776.75,298.36,0.3841,95.4062,95.6776,0.2715,4.5938,4.3224
615,0.003561,847.93,290.78,0.3429,96.0833,96.3148,0.2314,3.9167,3.6852
616,0.003991,839.13,178.92,0.2132,95.6094,95.8688,0.2594,4.3906,4.1312
617,0.002958,735.25,218.84,0.2976,96.7465,96.9388,0.1923,3.2535,3.0612
618,0.00316,743.31,260.49,0.3505,96.5238,96.7292,0.2054,3.4762,3.2708
